documentid,property,value
1676770,住院伙食补助费,750
1676770,营养费,64.98
1676770,误工费,6177.8
1676770,交通费,300
1676770,护理费,2700
1676770,营养费,385.02
1676782,医疗费,10000
1676782,医疗费,10000
1676782,护理费,10800
1676782,交通费,600
1676782,车损,800
1676782,医疗费,42688.41
1676782,住院伙食补助费,2800
1676782,营养费,2700
1677618,医疗费,20000
1677618,残疾赔偿金,206000
1677618,精神损害抚慰金,14000
1677618,车辆损失费,631
1677618,医疗费,225288.20
1677618,护理费,46026.40
1677618,住院伙食补助费,2100
1677618,交通费,2500
1677618,残疾赔偿金,42723.20
1677618,鉴定费,4100
1677726,医疗费,10000
1677726,误工费,30567
1677726,交通费,400
1677726,医疗费,84414.12
1677726,住院伙食补助费,2300
1677731,鉴定费,4800
1677766,停运损失,3154
1677771,医疗费,2592.96
1677771,营养费,175
1677771,误工费,10733
1677771,护理费,482.3
1677771,交通费,77.6
1678208,货款,28030
1678926,误工费,2204.84
1678926,护理费,8924.84
1678926,交通费,800
1678926,住院伙食补助费,1600
1678926,营养费,960
1678926,住院伙食补助费,1600
1678926,营养费,960
1678966,车辆损失费,2000
1678966,车辆损失费,122988
1678966,定损费,6000
1678966,存车费,2640
1678971,医疗费,10000
1678971,误工费,40747
1678971,护理费,7139.75
1678971,残疾赔偿金,51613.25
1678971,交通费,500
1678971,医疗费,10000
1678971,医疗费,56092.79
1678971,住院伙食补助费,900
1678971,营养费,2250
1678971,鉴定费,2400
1678971,残疾赔偿金,23716
1679386,车辆损失费,2000
1679386,车辆损失费,1200
1679386,停运损失,6533
1679675,医疗费,20000
1679675,护理费,14136.98
1679675,残疾赔偿金,28330.50
1679675,交通费,600
1679675,精神损害抚慰金,4000
1679675,医疗费,36484.69
1679675,住院伙食补助费,696
1679675,鉴定费,2400
1679734,医疗费,1994.8
1679734,精神损害抚慰金,50000
1679734,交通费,1000
1679734,交通费,1000
1679820,医疗费,16508.38
1679820,护理费,39451.20
1679820,精神损害抚慰金,8000
1679820,交通费,2000
1679820,残疾赔偿金,75568
1679820,误工费,28500
1679820,医疗费,56012.16
1679820,住院伙食补助费,2880
1679820,鉴定费,2830
1679820,医疗费,56012.16
1679820,住院伙食补助费,2880
1679820,鉴定费,2830
1679975,精神损害抚慰金,5000
1679975,误工费,26000
1679975,护理费,2655
1679975,交通费,600
1679975,残疾赔偿金,46043.55
1679975,残疾辅助器具费,985
1679975,营养费,10000
1679975,衣物损失费,300
1679975,鉴定费,2000
1679975,营养费,10000
1680433,医疗费,10000
1680433,护理费,10849.08
1680433,残疾赔偿金,20021.30
1680433,交通费,450
1680433,精神损害抚慰金,1500
1680433,误工费,8320
1680433,车辆损失费,950
1680433,医疗费,36939.34
1680433,住院伙食补助费,492
1680433,鉴定费,3000
1680433,鉴定费,100
1680888,工资,96571
1680888,工资,41000
1680888,工资,174000
1681241,护理费,3420
1681241,误工费,10920
1681241,残疾赔偿金,87702
1681241,精神损害抚慰金,5000
1681241,交通费,300
1681241,鉴定费,2300
1682691,租金,120525.62
1682691,房屋使用费,26388.15
1682691,租金,13068.83
1684249,医疗费,21126.67
1684249,交通费,130
1684249,住院伙食补助费,760
1684249,护理费,600
1684249,营养费,1200
1684249,误工费,7037
1684249,鉴定费,900
1684903,医疗费,138
1684903,住院伙食补助费,1950
1684903,护理费,10450.24
1684903,交通费,200
1684903,伤残赔偿金,22029.15
1684903,精神抚慰金,7000
1684903,鉴定费,2000
1688037,借款,500000
1689294,合理费用,3400
1689333,残疾赔偿金,270362.9
1689333,精神损害抚慰金,5500
1689333,医疗费,430
1689333,鉴定费,4400
1690156,货款,95000
1691308,货款,410415
1692880,精神损害抚慰金,8000
1692880,残疾赔偿金,102000
1692880,住院伙食补助费,10000
1692891,精神损害抚慰金,3636.36
1692891,精神损害抚慰金,363.64
1692891,鉴定费,720
1692891,律师费,3000
1692891,医疗费,50000
1694342,精神损害抚慰金,10000
1694342,鉴定费,1800
1697806,医疗费,8056.42
1697806,误工费,4750
1697806,交通费,400
1698268,医疗费,1956.79
1698268,住院伙食补助费,1000
1698268,交通费,300
1698268,误工费,5234.66
1698268,护理费,3333.4
1698332,垫付款,2000.00
1700001,借款,10000
1700001,利息损失,148.00
1700136,借款,26000.00
1700136,违约金,4200.00
1702623,医疗费,5295.10
1702623,住院伙食补助费,450
1702623,营养费,135
1702623,误工费,2894.88
1702623,护理费,704.16
1702623,交通费,400
1703023,各项损失,6258.21
1705189,医疗费,30059.78
1705189,误工费,17914
1705189,护理费,1791.4
1705189,伙食补助费,1300
1705189,营养费,390
1705189,交通费,410
1705189,残疾赔偿金,104640
1705189,鉴定费,980
1705189,精神损害抚慰金,6000
1705189,精神损害抚慰金,4000
1705189,各项损失,84752.59
1705499,医疗费,12353.33
1705499,住院伙食补助费,1250
1705499,营养费,375
1705499,误工费,5633.28
1705499,护理费,1956
1705499,交通费,400
1706084,医疗费,7764.1
1706084,住院伙食补助费,204
1706084,误工费,3413.34
1706084,护理费,1445
1706084,车损,1564
1706084,鉴定费,1300
1706565,医疗费,25650
1706565,医疗费,10000
1706565,精神抚慰金,20000
1706565,医疗费,25650
1706565,医疗费,15650
1706565,误工费,696.96
1706565,医疗费,1000
1706620,医疗费,10000
1706620,护理费,13793
1706620,残疾赔偿金,21240
1706620,交通费,200
1706620,精神抚慰金,2000
1706620,医疗费,571
1706620,住院伙食补助费,276
1706620,精神抚慰金,2000
1706620,医疗费,10000
1706888,医疗费,4356
1706888,住院伙食补助费,180
1706888,护理费,600
1706888,误工费,3618
1706888,交通费,120.5
1706888,残疾赔偿金,16684
1706888,精神抚慰金,1000
1706888,医疗费,7296.8
1706888,住院伙食补助费,180
1706888,护理费,600
1706888,交通费,109.5
1706888,残疾赔偿金,10010.4
1706888,精神抚慰金,1000
1706888,精神抚慰金,1000
1706888,精神抚慰金,1000
1706940,借款,60000
1706940,利息,30580.69
1707327,医疗费,12614.66
1707327,住院伙食补助费,500
1707327,营养费,150
1707327,商业三者险,979.4
1707327,车损,10414
1707327,商业三者险,2524.2
1707327,误工费,7420
1707327,护理费,700
1707327,住院伙食补助费,500
1707327,残疾赔偿金,43153.7
1707327,精神抚慰金,5000
1707327,鉴定费,980
1707327,车损,530
1707327,拖车费,300
1707327,存车费,260
1707332,医疗费,1202.89
1707332,误工费,469.44
1707332,交通费,300
1707527,医疗费,10000
1707527,误工费,8272.80
1707527,护理费,1600
1707527,残疾赔偿金,18892
1707527,交通费,500
1707527,医疗费,13707.90
1707527,住院伙食补助费,120
1707527,鉴定费,2000
1707527,利息,1719
1708135,医疗费,10000
1708135,误工费,16885.5
1708135,护理费,2150
1708135,交通费,600
1708135,残疾赔偿金,113056
1708135,精神抚慰金,3000
1708135,车辆损失,2000
1708135,医疗费,59191.4
1708135,住院伙食补助费,516
1708135,残疾赔偿金,113056
1708135,车辆损失,3506.5
1708135,鉴定费,2600
1708135,交通费,600
1708135,鉴定费,1000
1708177,精神抚慰金,20000
1708220,医疗费,10000
1708220,精神抚慰金,4000
1708220,残疾赔偿金,180889.6
1708220,车损,7865
1708220,医疗费,54632.06
1708220,住院伙食补助费,990
1708220,误工费,15487
1708220,护理费,4800
1708220,交通费,1000
1708220,残疾赔偿金,180889.6
1708220,车损,7865
1708220,鉴定费,1600
1708657,各项损失,30000
1708905,医疗费,11402
1708905,精神抚慰金,30000
1708905,交通费,400
1709335,误工费,309.20
1709335,护理费,550
1709335,伙食补助费,132
1709335,鉴定费,320
1709335,交通费,400
1710242,货款,156000
1710397,利息,19289.8
1710405,利息,19289.8
1716029,借款,800000
1716029,利息,75733
1717611,借款,4488226.69
1718195,医疗费,13689.30
1718195,营养费,600
1718195,营养费,600
1718195,误工费,488.85
1718195,鉴定费,450
1718674,借款,3354000
1721376,借款,50000
1723686,医疗费,10000
1723686,护理费,938.88
1723686,护理费,938.88
1723686,医疗费,71.20
1723686,住院伙食补助费,1200
1723696,医疗费用,10000
1723696,误工费,6337.44
1723696,护理费,1643.04
1723696,交通费,800
1723706,医疗费,10000
1723706,误工费,14865.60
1723706,护理费,12753.60
1723706,医疗费,10000
1723706,残疾辅助器具费,1000
1723706,交通费,1400
1723706,残疾赔偿金,69980.80
1723706,医疗费,38472.22
1723706,住院伙食补助费,1100
1723706,营养费,5400
1723706,残疾赔偿金,60651.20
1723706,鉴定费,2340
1723721,医疗费用,10000
1723721,精神损害抚慰金,5000
1723721,误工费,7041.60
1723721,护理费,2347.20
1723721,残疾赔偿金,30810
1723721,交通费,500
1723721,医疗费用,2285
1723721,鉴定费,2340
1724522,医疗费,10000
1724522,残疾赔偿金,93000
1724522,精神损害抚慰金,17000
1724522,医疗费,64240
1724522,营养费,2700
1724522,护理费,4800
1724522,残疾赔偿金,180278
1724522,交通费,700
1724522,残疾辅助器具费,273
1724522,误工费,23000
1724522,鉴定费,5930
1724932,利息,115545
1725422,医疗费,8540
1725422,营养费,1200
1725422,住院伙食补助费,260
1725422,营养费,1200
1725422,交通费,500
1725422,误工费,22924
1725422,残疾赔偿金,80376
1725422,精神损害抚慰金,5000
1725422,营养费,1200
1725422,医疗费,19217.28
1725422,误工费,7533.18
1725422,鉴定费,2700
1725422,律师费,2400
1726143,借款,47200
1726339,借款,7400820
1726339,利息,33733
1726339,违约金,740000
1727866,车损,2000
1727866,车损,65801
1727866,车损,65801
1728084,借款,680000
1734942,违约金,8446.67
1738289,价值损失,225
1738289,住院伙食补助费,8945.34
1738289,鉴定费,1050
1738289,垫付费用,14000
1738289,住院伙食补助费,8945.34
1738289,鉴定费,1050
1740015,借款,100000
1742249,医疗费,10000
1743836,借款,16000
1743836,利息,36280
1747714,医疗费,70777.81
1747714,误工费,16536
1747714,护理费,6201
1747714,住院伙食补助费,550
1747714,营养费,6000
1747714,残疾赔偿金,29856.20
1747714,精神损害抚慰金,5500
1747714,交通费,2000
1747714,鉴定费,2260
1748529,借款,45000
1748529,利息,1614.38
1748794,住院伙食补助费,23209.39
1748794,鉴定费,1200
1748804,医疗费,202
1748804,医疗费,3203.5
1748804,精神损害抚慰金,40000
1748804,精神损害抚慰金,40000
1748824,鉴定费,1000
1748830,医疗费,126871
1748830,住院伙食补助费,870
1748830,误工费,2193.6
1748830,护理费,86053.1
1748830,交通费,500
1748830,残疾赔偿金,40156
1748830,精神损害抚慰金,9000
1748830,鉴定费,2200
1748860,鉴定费,1200
1748944,医疗费,10000
1748944,误工费,6120
1748944,护理费,8140
1748944,残疾赔偿金,48934.5
1748944,交通费,200
1748944,精神损害抚慰金,1000
1748944,医疗费,5521.6
1748944,鉴定费,840
1748944,住院伙食补助费,189
1748968,医疗费,8727
1748968,医疗费,2067.52
1748968,鉴定费,750
1748968,医疗费,2067.52
1748968,鉴定费,750
1749001,车辆损失费,2000
1749001,车辆损失费,2000
1749001,车辆损失费,8258
1749056,医疗费,10000
1749056,鉴定费,1800
1753705,借款,20000
1753705,利息,22932
1754268,医疗费,10000
1754268,伤残赔偿金,110000
1754268,其余损失,27396.71
1754268,医疗费用,190000
1754268,其余损失,27396.71
1754439,滞纳金,463.58
1754459,滞纳金,544.24
1754672,医疗费,10000
1754672,护理费,10335
1754672,误工费,18603
1754672,伤残赔偿金,81062
1754672,车辆损失,2000
1754672,医疗费,131772.01
1754672,鉴定费,1800
1755673,医疗费,10000
1755673,精神损害抚慰金,4000
1755673,伤残赔偿金,87702
1755673,误工费,18298
1756622,医疗费,5250.9
1756622,误工费,4860
1756622,护理费,1200
1756622,护理费,1200
1756622,交通费,200
1756622,鉴定费,2050
1756622,律师费,3000
1756676,货款,219006.20
1756676,案件受理费,4735
1758207,借款,1592000
1758392,借款,33109.59
1759641,医疗费,48724
1759641,护理费,232.92
1759641,住院伙食补助费,135
1759641,交通费,600
1759645,鉴定费,200
1760465,医疗费,620.7
1760465,误工费,324
1760465,医疗费,1978.5
1760465,律师费,800
1760969,各项损失,132570.20
1761073,各项损失,50805.76
1761073,各项损失,17724.48
1761073,鉴定费,1396
1761303,借款,20000
1761303,利息,3453
1761381,借款,25000
1761381,利息,4594
1761898,借款,94100
1761898,案件受理费,3690
1761911,借款,20000
1761911,利息,3328
1761961,借款,19000
1761961,利息,2428.58
1763056,借款,50000
1763056,利息,9525
1763204,违约金,3300
1763254,借款,10000
1763254,利息,22200
1763734,借款,200000
1763734,利息,103600
1763895,违约金,30000
1763946,借款,5010
1763946,利息,17732.75
1766528,医疗费,17384.34
1766528,误工费,17280
1766528,护理费,12712
1766528,住院伙食补助费,435
1766528,营养费,630
1766528,车辆损失,1958
1766528,车辆损失,36950
1766528,其他损失,13449.34
1766528,医疗费,5362.50
1766528,护理费,4822
1766528,住院伙食补助费,435
1766528,营养费,1260
1766528,护理费,9822
1766528,其他损失,2057.50
1766528,医疗费,17174.54
1766528,医疗费,5182.50
1766784,各项损失,96690.34
1766893,各项损失,121127
1766893,各项损失,120499.32
1766893,各项损失,21264.58
1766993,医疗费,4949.56
1766993,住院伙食补助费,270
1766993,营养费,525
1766993,误工费,16005.99
1766993,护理费,2357.1
1766993,鉴定费,400
1766993,交通费,300
1767135,借款,150000
1767492,医疗费,10000
1767492,精神损害抚慰金,35706.48
1767492,鉴定费,800
1767673,借款,15000
1767673,利息,2362
1767711,借款,40000
1767711,利息,27806
1768079,各项损失,23612.95
1768079,各项损失,33265.78
1768079,鉴定费,400
1768745,借款,15000
1768745,利息,11233
1768870,借款,20000
1768870,利息,10738.40
1768882,借款,15000
1768882,利息,11234.70
1769087,借款,20000
1769087,利息,6656
1770019,医疗费,23600.48
1770259,借款,14500
1770259,利息,5589
1775416,利息,45315.32
1775416,滞纳金,16007.14
1775784,医疗费,10000
1775784,护理费,10936.95
1775784,误工费,6011.40
1775784,残疾赔偿金,56528
1775784,精神损害抚慰金,1000
1775784,交通费,300
1775784,医疗费,862.91
1775784,住院伙食补助费,178.50
1775784,鉴定费,1540
1775784,医疗费,9863
1775791,利息,81840
1775791,滞纳金,4000
1776183,鉴定费,7439.80
1776461,医疗费,7296.48
1776461,住院伙食补助费,330
1776461,护理费,502.8
1776461,误工费,4920
1776461,住宿费,1573
1776461,鉴定费,300
1777002,案件受理费,1295
1777705,利息,61387
1778384,医疗费,6952.54
1778384,住院伙食补助费,690
1778384,护理费,19670.54
1778384,交通费,500
1778384,医疗费,3953.71
1778384,鉴定费,1400
1779138,误工费,1653.63
1779138,交通费,1000
1779991,医疗费,13245
1779991,护理费,2058
1779991,医疗费,13245
1779991,护理费,2058
1780319,利息,8032.97
1780319,利息,2834.21
1780368,利息,8276.58
1780368,利息,3251.34
1780417,利息,9577.44
1780417,利息,3606.12
1781163,利息,10491.12
1781163,利息,4062.96
1784097,货款,279585
1784102,货款,199426
1784102,货款,199426
1784107,货款,53699.80
1784107,货款,53699.80
1787620,医疗费,73715.26
1787620,住院伙食补助费,390
1787620,营养费,3600
1787620,残疾赔偿金,131553
1787620,精神损害抚慰金,10000
1787620,护理费,6000
1787620,交通费,200
1787620,鉴定费,2000
1787625,医疗费,70676.88
1787625,住院伙食补助费,710
1787625,营养费,3000
1787625,残疾赔偿金,105242
1787625,护理费,4800
1787625,误工费,14580
1787625,交通费,161
1787625,残疾辅助器具费,400
1787625,精神损害抚慰金,6000
1787625,鉴定费,1900
1787650,医疗费,109317.60
1787650,住院伙食补助费,890
1787660,医疗费,11782.17
1787660,住院伙食补助费,900
1787660,交通费,500
1788291,利息,34800
1788291,利息,4350
1789281,借款,20000
1789281,利息,4000
1793289,医疗费,15957.10
1793289,误工费,1620
1793289,交通费,300
1793289,交通费,300
1793289,律师费,1500
1793306,医疗费,4655.50
1793306,营养费,1800
1793306,残疾赔偿金,96451.20
1793306,误工费,12800
1793306,护理费,2400
1793306,交通费,300
1793306,护理费,2400
1793306,衣物损失费,200
1793306,鉴定费,2500
1793306,医疗费,4155.50
1793306,交通费,252
1793306,医疗费,4655.50
1793306,营养费,1800
