documentid,property,value
1359284,住院伙食补助费,70
1359284,营养费,450
1359284,交通费,100
1359284,护理费,670
1359284,误工费,1620
1359284,交通费,100
1359284,车辆损失费,977
1359284,车辆损失费,36.70
1359284,鉴定费,800
1359284,鉴定费,9493.90
1359284,鉴定费,836.70
1359284,律师费,1500
1359284,律师费,917.34
1359284,医疗费,4670.20
1359284,住院伙食补助费,70
1359284,营养费,450
1359284,交通费,100
1359284,护理费,670
1359284,误工费,1620
1359284,交通费,100
1359284,车辆损失费,977
1359284,车辆损失费,36.70
1359284,鉴定费,800
1359284,鉴定费,9493.90
1359284,鉴定费,836.70
1359284,律师费,1500
1359284,律师费,917.34
1360797,借款,110000
1360797,利息,41800
1362224,借款,84323.29
1362224,利息,19007.15
1362224,利息,103330.44
1362254,借款,100000
1362254,利息,47124.8
1362254,利息,147124.8
1362254,利息,27
1363519,租金,111787
1363519,违约金,1000
1363519,违约金,112787
1363525,租金,316312
1363525,违约金,5000
1363525,违约金,321312
1363561,借款,20000
1363561,利息,16000
1363561,利息,16000
1363561,利息,16000
1363663,借款,187000
1363663,借款,187000
1363663,借款,187000
1363663,利息,20000
1363663,借款,187000
1363877,借款,295068.36
1363877,利息,51004.3
1363877,利息,346072.66
1364654,利息,7142
1364654,利息,6943
1364654,利息,1204
1364654,利息,3435
1364654,利息,0313
1364654,利息,1205
1364654,利息,6037
1364654,利息,1211
1364654,利息,10
1364654,利息,6192
1364654,利息,11
1364654,利息,0761
1364654,利息,12
1364654,利息,3123
1366764,精神损害抚慰金,106916.1
1367034,租金,10870
1367034,违约金,3968
1367034,违约金,14838
1367176,借款,46000
1367176,利息,5733.33
1369571,医疗费用,10000
1369571,伤残赔偿金,83462
1369571,护理费,1500
1369571,医疗费用,41440.13
1369571,医疗费,18283.29
1370173,医疗费,549.19
1370173,误工费,5340
1370173,交通费,142
1370173,营养费,300
1370173,营养费,6331.19
1373246,借款,10000000
1373246,利息,85000
1373246,借款,10000000
1373252,借款,7700000
1373252,利息,15400
1373252,借款,7700000
1373257,借款,6000000
1373257,利息,24000
1373257,借款,6000000
1373264,借款,3290552.72
1373264,利息,107056.33
1373264,借款,3290552.72
1373881,借款,501800
1373881,律师费,25006
1374050,误工费,6912
1374050,护理费,1170
1374050,住院伙食补助费,780
1374050,营养费,460
1374050,交通费,390
1374050,残疾赔偿金,42048
1374050,精神抚慰金,5000
1374050,鉴定费,700
1374050,鉴定费,57460
1374050,鉴定费,1310
1375474,借款,320000
1375474,借款,55000
1375474,借款,155000
1375474,借款,110000
1380782,自费药损失,12045.12
1382982,货款,44741.78
1384231,精神抚慰金,35505.4
1387107,住院伙食补助费,20000
1387107,机动车交通事故责任强制保险,220000
1387107,医疗费,70011.39
1387107,医疗费,20900
1387107,第三者责任险,52247.93
1387867,精神抚慰金,83333.05
1387867,精神抚慰金,221110.45
1390619,案件受理费,13434
1390619,案件受理费,6717
1390619,案件受理费,6717
1390743,车辆损失,13357.21
1394073,借款,70000
1398692,工资,12858.22
1399297,借款,4000000
1399297,违约金,940000
1399297,律师费,60000
1401307,医疗费,680.41
1401307,交通费,300
1401485,医疗费,128.8
1401485,住院伙食补助费,108
1401485,交通费,54
1401485,误工费,13672
1401485,护理费,810
1401485,残疾赔偿金,64290
1401485,鉴定费,700
1401485,鉴定费,800
1401485,鉴定费,1500
1401485,鉴定费,1500
1402958,伤残赔偿金,11426.8
1402958,交通费,200
1402958,交通费,290
1413175,借款,30000
1413175,借款,50000
1413175,利息,600
1413175,利息,50600
1413175,借款,50000
1413175,律师费,6500
1419457,补偿款,6182473
1419457,补偿款,1000000
1419457,补偿款,1000000
1420681,医疗费,1623.27
1420681,丧葬费,31338
1420681,交通费,2000
1420681,精神损害抚慰金,50000
1420681,拖车费,224
1420681,案件受理费,3156
1421357,工资,21762.7
1421357,工资,365
1421357,工资,25
1421357,经济补偿金,134.35
1421357,工资,4891.22
1426935,精神损害抚慰金,2000
1426935,商业三者险,23606.48
1426951,医疗费,10000
1426951,医疗费,110000
1426951,医疗费,10000
1426951,精神损害抚慰金,10560
1426951,商业三者险,163940.02
1426994,精神损害抚慰金,5000
1427000,精神损害抚慰金,2000
1427000,商业三者险,12507.12
1427006,精神损害抚慰金,2500
1427006,精神损害抚慰金,2500
1427030,精神损害抚慰金,1000
1427030,精神损害抚慰金,6000
1427030,商业三者险,10872.38
1427802,借款,60000
1427802,逾期付款利息,30000
1427802,逾期付款利息,30000
1428226,逾期付款利息,57600
1428232,违约金,155900
1428358,精神损害抚慰金,2000
1428358,精神损害抚慰金,89556.09
1428380,精神损害抚慰金,2000
1428380,商业三者险,11733.75
1428825,精神损害抚慰金,2000
1429436,精神损害抚慰金,10000
1429442,精神损害抚慰金,1000
1433516,货款,624120.29
1433516,违约金,68697.24
1433516,违约金,624120.29
1433522,货款,288799
1433522,违约金,17130.81
1433522,违约金,288799
1433528,货款,1295804.40
1433528,违约金,62958.05
1433528,违约金,1295804.40
1434839,货款,355000
1434869,商业三者险,85114.04
1434869,商业三者险,21676
1434869,鉴定费,2300
1434869,律师费,6000
1434869,律师费,8324
1437227,医疗费,3379.43
1437227,营养费,2700
1437227,护理费,4500
1437227,残疾赔偿金,17079.90
1437227,精神损害抚慰金,5000
1437227,交通费,360
1437227,交通费,200
1437227,交通费,33219.33
1437227,鉴定费,2300
1437227,律师费,3000
1437227,律师费,5300
1437227,律师费,5294.80
1437562,医疗费用,10000
1437562,死亡伤残赔偿,110000
1437562,医疗费用,10000
1437562,精神损害抚慰金,500
1437562,精神损害抚慰金,120500
1437562,医疗费,97475.53
1437562,住院伙食补助费,820
1437562,营养费,1800
1437562,护理费,3600
1437562,残疾赔偿金,253654.40
1437562,误工费,25999.12
1437562,交通费,300
1437562,鉴定费,5000
1437562,鉴定费,388649.05
1437562,鉴定费,194324.53
1437562,律师费,5000
1438202,医疗费用,5000
1438202,死亡伤残赔偿,50091.25
1438202,死亡伤残赔偿,55091.25
1438202,医疗费用,5000
1438202,死亡伤残赔偿,50091.25
1438202,死亡伤残赔偿,55091.25
1438202,医疗费,1774.20
1438202,营养费,2700
1438202,住院伙食补助费,250
1438202,鉴定费,1800
1438202,鉴定费,6524.20
1438202,鉴定费,1304.84
1438202,律师费,1000
1438202,律师费,2304.84
1438202,律师费,2963
1438202,医疗费,1774.20
1438202,营养费,2700
1438202,住院伙食补助费,250
1438202,鉴定费,1800
1438202,鉴定费,6524.20
1438202,鉴定费,1304.84
1438202,律师费,1000
1438202,律师费,2304.84
1438202,律师费,2963
1438383,医疗费,48978.95
1438383,护理费,2270
1438383,营养费,1800
1438383,营养费,53048.95
1438383,营养费,200
1439759,医疗费,10000
1439759,误工费,13455
1439759,护理费,3600
1439759,交通费,253
1439759,残疾辅助器具费,80
1439759,残疾辅助器具费,27388
1439759,医疗费,16741.73
1439759,住院伙食补助费,120
1439759,营养费,1800
1439759,鉴定费,2300
1439759,鉴定费,20961.73
1439993,利息,1037
1439993,利息,1290
1440461,货款,26400
1440461,违约金,26400
1440580,违约金,36000
1440897,残疾赔偿金,80376
1440897,护理费,2400
1440897,误工费,8100
1440897,交通费,81
1440897,精神损害抚慰金,2500
1440897,医疗费用,10000
1440897,车辆损失,1000
1440897,车辆损失,104457
1440897,医疗费,47803.27
1440897,营养费,1800
1440897,营养费,80
1440897,鉴定费,2300
1440897,鉴定费,51983.27
1440897,鉴定费,25991.64
1440897,律师费,2000
1441383,医疗费,62000
1441383,住院伙食补助费,640
1441383,营养费,1800
1441383,护理费,2400
1441383,误工费,12960
1441383,残疾赔偿金,34802
1441383,交通费,341
1441383,残疾辅助器具费,196
1441383,精神损害抚慰金,5000
1441383,营养费,1800
1441383,鉴定费,121939
1441383,鉴定费,85357.30
1442884,医疗费,1810.95
1442884,医疗费,3621.9
1442884,误工费,1200
1442884,误工费,2400
1442884,住院伙食补助费,50
1442884,住院伙食补助费,100
1444911,精神损害抚慰金,1000
1444911,精神损害抚慰金,120000
1444911,精神损害抚慰金,3400
1444911,商业险,4795.65
1445374,精神损害抚慰金,1000
1445374,精神损害抚慰金,6000
1445544,鉴定费,2200
1445592,精神抚慰金,9123.87
1450109,交通费,81531.34
1451689,精神抚慰金,69500.7
1451689,住院伙食补助费,10181.28
1454210,精神抚慰金,74753
1454210,鉴定费,17984.96
1457203,死亡伤残赔偿,110000
1457203,精神损害抚慰金,65000
1457203,死亡赔偿金,45000
1457203,医疗费用,10000
1457203,丧葬费,163470.76
1457203,丧葬费,443.90
1457203,丧葬费,328.20
1457203,丧葬费,263.41
1457336,医疗费,1177.48
1457336,误工费,957
1457336,误工费,2134.48
1457352,住院伙食补助费,33073.69
1457352,住院伙食补助费,16536.84
1457361,补偿款,65
1457361,奖励费用,3318649.1
1458253,医疗费用,1686.63
1458253,医疗费,806.63
1458253,营养费,880
1458253,营养费,17774
1458253,误工费,10356
1458253,护理费,6916
1458253,交通费,502
1458253,交通费,1000
1458253,交通费,20460.63
1459017,住院伙食补助费,8481.4
1459017,鉴定费,80968
1459017,医疗费,2964
1463719,五保费用,77721.79
1467783,精神损害抚慰金,32099.77
1467783,鉴定费,1800
1474631,护理费,6000
1474631,住院伙食补助费,400
1474631,营养费,3600
1474631,误工费,14500
1474631,残疾赔偿金,68834
1474631,交通费,300
1474631,精神损害抚慰金,11000
1474631,律师费,4000
1474631,律师费,214746
1475279,违约金,1375515.8
1475299,借款,247605.6
1475299,利息,247605.6
1475299,借款,247605.6
1475346,住院伙食补助费,140
1475346,交通费,100
1475346,交通费,6324.83
1478121,案件受理费,5156
1488389,各种损失,91584
1488389,误工费,10000
1488389,护理费,300
1488389,护理费,84
1488389,伤残赔偿金,80000
1488389,鉴定费,1200
1493561,医疗费,10000
1493561,残疾赔偿金,76480
1495963,借款,400000
1495963,借款,200000
1495963,借款,50000
1495963,借款,50000
1495963,借款,50000
1495963,借款,50000
1497240,案件受理费,3217
1497240,案件受理费,1609
1497577,商业三者险,3401.46
1497577,鉴定费,1500
1497577,案件受理费,1310
1497577,案件受理费,655
1498697,医疗费,2043.70
1498697,误工费,443.10
1498697,误工费,443.10
1498697,护理费,2929.90
1500447,案件受理费,1537
1500447,案件受理费,768.5
1501796,借款,60000
1501796,利息,1200
1501796,违约金,40000
1503699,医疗费,1885.68
1503699,误工费,3421.90
1503699,误工费,90.05
1503699,误工费,38
1503699,护理费,900.50
1503699,误工费,90.05
1503699,护理费,10
1503699,住院伙食补助费,120
1503699,住院伙食补助费,12
1503699,护理费,10
1504622,工资,22401
1504622,经济补偿金,3750
1504622,经济补偿金,26151
1505542,商业三者险,7310.4
1505711,精神抚慰金,57226
1505711,鉴定费,3400
1508680,交通费,14378.08
1508680,医疗费,3909
1508721,借款,15000
1508721,利息,2300
1508721,利息,17300
1510045,医疗费,558.11
1510045,误工费,6570
1510045,交通费,400
1510045,交通费,7528.11
1510081,医疗费,1639.41
1513086,商业三者险,5115.45
1513086,商业三者险,1778.5
1513086,鉴定费,1050
1513086,案件受理费,1490
1513086,案件受理费,745
1513201,商业三者险,3992.75
1513201,商业三者险,18760.88
1521428,借款,50000
1523720,借款,164833.4
1531282,借款,44800
1532027,营养费,33462.82
1532169,精神损害抚慰金,30000
1532169,精神损害抚慰金,203262.10
1532174,借款,45000
1532174,案件受理费,7779
1532174,案件受理费,3889.50
1533002,医疗费,10000
1533002,误工费,2378.38
1533002,护理费,3706.51
1533002,交通费,600
1533002,交通费,16684.89
1533002,医疗费,5889
1533002,住院伙食补助费,1140
1533002,住院伙食补助费,1140
1533002,营养费,8169
1538576,垫付款,2177
1538639,垫付款,20000
1539368,交通费,18.5
1539835,律师费,470875.16
1539835,律师费,43600
1542221,借款,596699.72
1542221,利息,75259.81
1542221,利息,671959.53
1545439,商业三者险,33404
1545439,鉴定费,2800
1545445,利息,120000
1545445,律师费,71000
1550519,医疗费,8393.2
1550519,商业险,100165.9
1553146,货款,1432950
1553146,违约金,54693
1553146,货款,1432950
1553401,货款,199763.66
1553401,利息,1435.29
1563738,第三者责任险,194019.07
1564923,商业三者险,156927.76
1564923,商业三者险,124644.31
1564923,商业三者险,32283.45
1565343,商业三者险,13285.61
1568540,第三者责任险,41700.08
1568610,精神抚慰金,3000
1568610,第三者责任险,199841.24
1568653,第三者责任险,24753.27
1568744,第三者责任险,257801.9
1569642,商业三者险,420486.84
1569642,商业三者险,420052.84
1569642,商业三者险,434
1570303,借款,1500000
1570303,借款,1500000
1570303,利息,840000
1570653,伤残补助金,30394
1570653,工伤医疗补助金,40521
1570653,一次性伤残就业补助金,62340
1570653,医疗费,25182.39
1570653,护理费,613.26
1570653,住院伙食补助费,360
1570653,鉴定费,200
1570653,交通费,2000
1570653,住宿费,500
1570653,医疗费,16000
1572143,第三者责任险,15053.05
1572276,机动车交通事故责任强制保险,122000
1572276,商业三者险,59745.81
1574380,医疗费,74106.70
1574380,误工费,22845
1574380,护理费,14338.38
1574380,护理费,356020
1574380,住院伙食补助费,4410
1574380,营养费,2700
1574380,交通费,882
1574380,交通费,32410
1574380,鉴定费,1600
1574380,精神抚慰金,56000
1574380,精神抚慰金,687049.08
1574380,精神抚慰金,274819.63
1574380,医疗费,74106.70
1574380,误工费,22845
1574380,护理费,14338.38
1574380,护理费,356020
1574380,住院伙食补助费,4410
1574380,营养费,2700
1574380,交通费,882
1574380,交通费,32410
1574380,鉴定费,1600
1574380,精神抚慰金,56000
1574380,精神抚慰金,687049.08
1574380,精神抚慰金,274819.63
1578060,医疗费,5253.4
1578060,医疗费,26267
1578060,护理费,2160
1578060,护理费,10800
1578060,残疾赔偿金,11192
1578060,残疾赔偿金,13990
1578060,交通费,100
1578060,交通费,500
1578060,住院伙食补助费,33.6
1578060,住院伙食补助费,12
1578060,住院伙食补助费,14
1578060,鉴定费,540
1578060,鉴定费,2700
1578060,医疗费,10506.8
1578060,医疗费,26267
1578060,护理费,4320
1578060,护理费,10800
1578060,残疾赔偿金,22384
1578060,残疾赔偿金,13990
1578060,交通费,200
1578060,交通费,500
1578060,住院伙食补助费,67.2
1578060,住院伙食补助费,12
1578060,住院伙食补助费,14
1578060,鉴定费,1080
1578060,鉴定费,2700
1578863,机动车交通事故责任强制保险,97390.85
1578863,商业三者险,51989.49
1578946,商业险,37860
1578992,医疗费,3029.54
1578992,医疗费,4327.91
1578992,误工费,5810.05
1578992,误工费,102.47
1578992,误工费,81
1578992,伤情鉴定费,140
1578992,伤情鉴定费,200
1578992,住院伙食补助费,84
1578992,住院伙食补助费,12
1578992,住院伙食补助费,10
1578992,交通费,140
1578992,交通费,200
1578992,伤残鉴定费,1050
1578992,伤残鉴定费,1500
1578992,伤残赔偿金,45003
1578992,伤残赔偿金,32145
1581975,违约金,20000
1583154,借款,20000
1583154,借款,20000
1583846,第三者责任险,63980.16
1589085,医疗费用,12050
1589085,精神损害抚慰金,500
1589085,医疗费用,120900
1589085,精神损害抚慰金,4500
1589085,医疗费,51157.40
1589085,医疗费,800
1591290,货款,289892.11
1591290,违约金,271697.50
1591290,违约金,289892.11
1593920,利息,8999505.97
1593920,违约金,899950.60
1595690,利息,11508000
1595690,违约金,1150800
1595690,律师费,55238
1595907,利息,1173
1595907,利息,8981.88
1600181,借款,10000000
1600181,借款,10000000
1600181,借款,5000000
1600181,借款,5000000
1600181,借款,6000000
1600181,借款,6000000
1603503,商业三者险,78355.00
1609362,精神抚慰金,58661.87
1609374,借款,1000000
1609374,借款,1000000
1609374,借款,500000
1609417,交通费,32690.4
1609417,营养费,28643.4
1609445,精神抚慰金,126372
1609445,精神抚慰金,110000
1609445,精神抚慰金,12588
1609468,护理费,163679.7
1609550,护理费,24294.95
1609581,鉴定费,41442
1609591,鉴定费,27883.8
1613175,护理费,5169.62
1613175,精神抚慰金,3000
